#Item. Nature
0	 0
0	 1
0	 2
0	 3
0	 4
0	 5
0	 6
0	 7
0	 8
0	 9
0	 10
0	 11
0	 12
0	 13
0	 14
0	 15
0	 16
0	 17
0	 18
0	 19
0	 20
0	 21
0	 22
0	 23
0	 24
0	 25
0	 26
0	 27
0	 28
0	 29
0	 30
0	 31
0	 32
0	 33
0	 34
0	 35
0	 36
0	 37
0	 38
0	 39
0	 40
0	 41
0	 42
0	 122
0	 123
0	 124
0	 125
0	 137
0	 159
0	 160
0	 166
0	 168
0	 221
0	 249
0	 253
0	 328
0	 330
0	 331
0	 332
0	 335
0	 336
0	 340
0	 342
0	 344
0	 351
0	 352
0	 364
0	 365
0	 368
0	 376
0	 377
0	 378
0	 379
0	 380
0	 381
0	 466
0	 495
0	 513
0	 520
0	 521
0	 523
0	 524
0	 525
0	 527
0	 528
0	 541
0	 542
0	 543
0	 554
0	 555
0	 556
0	 562
0	 568
0	 569
0	 570
0	 572
0	 575
0	 576
0	 577
0	 578
0	 579
0	 583
0	 584
0	 585
0	 598
0	 599
0	 607
0	 608
0	 616
0	 617
0	 618
0	 619
0	 620
0	 623
0	 648
0	 649
0	 650
0	 651
0	 652
0	 660
0	 668
0	 669
0	 795
0	 796
0	 797
0	 798
0	 799
0	 801
0	 802
0	 803
0	 807
0	 813
0	 814
0	 815
0	 816
0	 817
0	 818
0	 819
0	 820
0	 821
0	 932
0	 933
0	 965
0	 985
0	 986
0	 987
0	 988
0	 1005
0	 1012
0	 1020
0	 1045
0	 1060
0	 1078
0	 1079
0	 1081
0	 1082
0	 1083
0	 1084
0	 1085
0	 1086
0	 1087
0	 1088
0	 1089
0	 1090
0	 1091
0	 1092
0	 1093
0	 1094
0	 1130
0	 1133
0	 1137
0	 1155
0	 1156
0	 1157
0	 1174
0	 1175
0	 1176
0	 1177
0	 1178
0	 1179
0	 1180
0	 1181
0	 1182
0	 1183
0	 1241
0	 1242
0	 1243
0	 1244
0	 1276
0	 1277
0	 1278
0	 1279
0	 1280
0	 1281
0	 1282
0	 1283
0	 1284
0	 1285
0	 1286
0	 1287
0	 1307
0	 1308
0	 2272
0	 2273
0	 2274
0	 2275
0	 2276
0	 2277
0	 2278
0	 2279
0	 2299
0	 2300
0	 2301
0	 2302
0	 2303
0	 2304
0	 2305
0	 2306
0	 2307
0	 2308
0	 2309
0	 2310
0	 2311
0	 2312
0	 2313
0	 2314
0	 2315
0	 2316
0	 2317
0	 2318
0	 2319
0	 2320
0	 2321
0	 2322
0	 2323
0	 2324
0	 2325
0	 2326
0	 2327
0	 2328
0	 2329
0	 2330
0	 2331
0	 2332
0	 2333
0	 2334
0	 2335
0	 2337
0	 2338
0	 2339
0	 2340
0	 2341
#Dye
1	 1380 	 2626, 2627, 2628, 2629, 2630, 2631, 2632, 2633
#Crop
5	390	387,388,389,390,0,2259,0
5	394	391,392,393,394,0,2291,0
5	398	395,396,397,398,399,2260,0
5	403	400,401,402,403,0,2292,0
5	407	404,405,406,407,0,2293,0
5	411	408,409,410,411,412,2261,0
5	416	413,414,415,416,0,2262,0
5	420	417,418,419,420,421,2294,0
5	425	422,423,424,425,0,2295,0
5	429	426,427,0,429,0,2296,0
5	433	430,431,432,433,0,2297,0
5	437	434,435,436,437,438,2263,0
5	442	439,440,441,442,443,2264,2265
5	447	444,445,446,447,0,2266,2267
5	455	452,453,454,455,456,2298,0
5	460	457,458,459,460,0,2269,0
5	464	461,462,463,464,465,2268,0

